id	date	changeType	stateId	raceType	raceId	candidateName	partyId	fractionReporting
313	2016-11-04T17:37:53.521Z	lead	NH	senate	NHS3	Ayotte	gop	0.27
314	2016-11-04T17:37:53.521Z	lead	ND	senate	NDS3	Hoeven	gop	0.2708333333333333
315	2016-11-04T17:37:53.521Z	lead	WI	senate	WIS3	Johnson	gop	0.2718232044198895
316	2016-11-04T17:37:53.521Z	lead	CA	house	CA21	Huerta	dem	0.3026086956521739
317	2016-11-04T17:37:53.521Z	lead	GA	house	GA02	Bishop	dem	0.30493273542600896
318	2016-11-04T17:37:53.521Z	lead	CA	house	CA02	Mensing	gop	0.263681592039801
319	2016-11-04T17:37:53.521Z	lead	GA	house	GA12	Allen	gop	0.29880478087649404
320	2016-11-04T17:37:53.521Z	lead	ND	house	ND01	Cramer	gop	0.2708333333333333
321	2016-11-04T17:38:15.345Z	lead	VA	president	VA	Clinton	dem	0.2719812426729191
322	2016-11-04T17:38:15.345Z	lead	KY	president	KY	Trump	gop	0.25
323	2016-11-04T17:38:15.345Z	lead	TN	president	TN	Trump	gop	0.2909090909090909
324	2016-11-04T17:38:15.345Z	lead	CO	house	CO04	Seay	dem	0.41106719367588934
325	2016-11-04T17:38:15.345Z	lead	KY	house	KY03	Yarmuth	dem	0.26973684210526316
326	2016-11-04T17:38:15.345Z	lead	OH	house	OH13	Ryan	dem	0.26352530541012215
327	2016-11-04T17:38:15.345Z	lead	TN	house	TN05	Cooper	dem	0.5513513513513514
328	2016-11-04T17:38:15.345Z	lead	FL	house	FL17	Rooney	gop	0.2711864406779661
329	2016-11-04T17:38:15.345Z	lead	KY	house	KY04	Massie	gop	0.31307550644567217
330	2016-11-04T17:38:15.345Z	lead	OH	house	OH02	Wenstrup	gop	0.6072664359861591
331	2016-11-04T17:38:15.345Z	lead	TN	house	TN03	Fleischmann	gop	0.3079710144927536
332	2016-11-04T17:38:15.345Z	lead	TN	house	TN06	Black	gop	0.2661596958174905
333	2016-11-04T17:38:15.345Z	lead	VA	house	VA09	Griffith	gop	0.2650273224043716
334	2016-11-04T17:38:38.225Z	lead	MA	house	MA01	Neal	dem	0.48014440433212996
335	2016-11-04T17:38:38.225Z	lead	NY	house	NY12	Maloney	dem	0.25440313111545987
336	2016-11-04T17:38:38.225Z	lead	NY	house	NY13	Espaillat	dem	0.26411290322580644
337	2016-11-04T17:38:38.225Z	lead	NY	house	NY18	Maloney	dem	0.3702479338842975
338	2016-11-04T17:38:38.225Z	lead	NY	house	NY04	Rice	dem	0.6145510835913313
339	2016-11-04T17:38:38.225Z	lead	NY	house	NY09	Clarke	dem	0.2703252032520325
340	2016-11-04T17:38:38.225Z	lead	MA	house	MA09	Alliegro	gop	0.3108108108108108
341	2016-11-04T17:39:00.804Z	lead	AL	house	AL06	Palmer	gop	0.2754098360655738
342	2016-11-04T17:39:43.221Z	start	AK					null
343	2016-11-04T17:39:43.221Z	lead	MO	president	MO	Clinton	dem	0.28077753779697623
344	2016-11-04T17:39:43.221Z	lead	PA	president	PA	Clinton	dem	0.32561694693164445
345	2016-11-04T17:39:43.221Z	lead	AZ	president	AZ	Trump	gop	0.5357385976855004
346	2016-11-04T17:39:43.221Z	lead	AK	senate	AKS3	Murkowski	gop	0.3506787330316742
347	2016-11-04T17:39:43.221Z	lead	AZ	house	AZ07	Gallego	dem	0.7523809523809524
348	2016-11-04T17:39:43.221Z	lead	AZ	house	AZ09	Sinema	dem	0.7943262411347518
349	2016-11-04T17:39:43.221Z	lead	PA	house	PA01	Brady	dem	0.34396671289875175
350	2016-11-04T17:39:43.221Z	lead	AK	house	AK01	Young	gop	0.4502262443438914
351	2016-11-04T17:39:43.221Z	lead	AZ	house	AZ05	Biggs	gop	0.6106194690265486
352	2016-11-04T17:39:43.221Z	lead	AZ	house	AZ06	Schweikert	gop	0.8525641025641025
353	2016-11-04T17:39:43.221Z	lead	AZ	house	AZ08	Franks	gop	0.8309859154929577
354	2016-11-04T17:39:43.221Z	lead	MO	house	MO02	Wagner	gop	0.26222222222222225
355	2016-11-04T17:39:43.221Z	lead	MO	house	MO08	Smith	gop	0.2723404255319149
356	2016-11-04T17:39:43.221Z	lead	PA	house	PA09	Shuster	gop	0.3141263940520446
357	2016-11-04T17:40:04.206Z	lead	AR	president	AR	Clinton	dem	0.2833464877663773
358	2016-11-04T17:40:04.206Z	lead	TX	house	TX30	Johnson	dem	0.2755905511811024
359	2016-11-04T17:40:04.206Z	lead	NC	house	NC10	McHenry	gop	0.3147208121827411
360	2016-11-04T17:40:04.206Z	lead	NC	house	NC11	Meadows	gop	0.5266903914590747
361	2016-11-04T17:40:04.206Z	lead	NC	house	NC06	Walker	gop	0.5058139534883721
362	2016-11-04T17:40:04.206Z	lead	NC	house	NC09	Pittenger	gop	0.5047619047619047
363	2016-11-04T17:40:04.206Z	lead	TX	house	TX01	Gohmert	gop	0.25
364	2016-11-04T17:40:04.206Z	lead	TX	house	TX23	Hurd	gop	0.26443768996960487
365	2016-11-04T17:40:25.331Z	lead	NE	president	NE	Clinton	dem	0.3025387870239774
366	2016-11-04T17:40:25.331Z	lead	NE	president	NE1	Clinton	dem	0.3025387870239774
367	2016-11-04T17:40:25.331Z	lead	NE	president	NE2	Clinton	dem	0.3025387870239774
368	2016-11-04T17:40:25.331Z	lead	NE	president	NE3	Clinton	dem	0.3025387870239774
369	2016-11-04T17:40:25.331Z	lead	DE	president	DE	Trump	gop	0.7902097902097902
370	2016-11-04T17:40:25.331Z	lead	NV	house	NV01	Titus	dem	0.25
371	2016-11-04T17:40:25.331Z	lead	NM	house	NM01	Lujan Grisham	dem	0.5021367521367521
372	2016-11-04T17:40:25.331Z	lead	DE	house	DE01	Reigle	gop	0.7878787878787878
373	2016-11-04T17:40:47.225Z	lead	RI	president	RI	Clinton	dem	0.50920245398773
374	2016-11-04T17:40:47.225Z	lead	GA	president	GA	Trump	gop	0.2849740932642487
375	2016-11-04T17:40:47.225Z	lead	LA	president	LA	Trump	gop	0.2535860655737705
376	2016-11-04T17:40:47.225Z	lead	OR	president	OR	Trump	gop	0.25986597170513775
377	2016-11-04T17:40:47.225Z	lead	SD	president	SD	Trump	gop	0.3206214689265537
378	2016-11-04T17:40:47.225Z	lead	GA	senate	GAS3	Isakson	gop	0.29533678756476683
379	2016-11-04T17:40:47.225Z	lead	SD	senate	SDS3	Thune	gop	0.3206214689265537
380	2016-11-04T17:40:47.225Z	lead	GA	house	GA05	Lewis	dem	0.33472803347280333
381	2016-11-04T17:40:47.225Z	lead	MI	house	MI14	Lawrence	dem	0.30183727034120733
382	2016-11-04T17:40:47.225Z	lead	MI	house	MI05	Kildee	dem	0.3654390934844193
383	2016-11-04T17:40:47.225Z	lead	OR	house	OR03	Blumenauer	dem	0.5434782608695652
384	2016-11-04T17:40:47.225Z	lead	RI	house	RI02	Langevin	dem	0.5060240963855421
385	2016-11-04T17:40:47.225Z	lead	GA	house	GA06	Price	gop	0.30097087378640774
386	2016-11-04T17:40:47.225Z	lead	LA	house	LA04	Baucum	gop	0.5733333333333334
387	2016-11-04T17:40:47.225Z	lead	MI	house	MI03	Amash	gop	0.5305466237942122
388	2016-11-04T17:40:47.225Z	lead	MI	house	MI04	Moolenaar	gop	0.7809278350515464
389	2016-11-04T17:40:47.225Z	lead	SD	house	SD01	Noem	gop	0.3206214689265537
390	2016-11-04T17:40:47.225Z	lead	WI	house	WI01	Ryan	gop	0.2719298245614035
391	2016-11-04T17:40:47.225Z	lead	WI	house	WI05	Sensenbrenner	gop	0.5139664804469274
392	2016-11-04T17:40:47.225Z	lead	WI	house	WI07	Duffy	gop	0.3389121338912134
393	2016-11-04T17:41:08.997Z	lead	MT	president	MT	Trump	gop	0.26384839650145775
394	2016-11-04T17:41:08.997Z	lead	CA	house	CA16	Costa	dem	0.2953271028037383
395	2016-11-04T17:41:08.997Z	lead	CA	house	CA18	Fox	gop	0.3431034482758621
396	2016-11-04T17:41:08.997Z	lead	CA	house	CA19	Lancaster	gop	0.33715596330275227
397	2016-11-04T17:41:08.997Z	lead	CA	house	CA23	McCarthy	gop	0.5769944341372912
398	2016-11-04T17:41:08.997Z	lead	CA	house	CA50	Hunter	gop	0.30574324324324326
399	2016-11-04T17:41:08.997Z	lead	WA	house	WA05	McMorris Rodgers	gop	0.6213592233009708
400	2016-11-04T17:41:31.446Z	lead	OH	president	OH	Clinton	dem	0.26454371553955214
401	2016-11-04T17:41:31.446Z	lead	NY	president	NY	Trump	gop	0.269394261424017
402	2016-11-04T17:41:31.446Z	lead	NY	senate	NYS3	Schumer	dem	0.2772316684378321
403	2016-11-04T17:41:31.446Z	lead	KY	senate	KYS3	Paul	gop	0.25757575757575757
404	2016-11-04T17:41:31.446Z	lead	CO	house	CO06	Carroll	dem	0.6844349680170576
405	2016-11-04T17:41:31.446Z	lead	KY	house	KY01	Gaskins	dem	0.27230046948356806
406	2016-11-04T17:41:31.446Z	lead	MN	house	MN01	Walz	dem	0.35437589670014347
407	2016-11-04T17:41:31.446Z	lead	MN	house	MN04	McCollum	dem	0.7467248908296943
408	2016-11-04T17:41:31.446Z	lead	MN	house	MN08	Nolan	dem	0.2691358024691358
409	2016-11-04T17:41:31.446Z	lead	NH	house	NH02	Kuster	dem	0.2620320855614973
410	2016-11-04T17:41:31.446Z	lead	NY	house	NY15	Serrano	dem	0.5323275862068966
411	2016-11-04T17:41:31.446Z	lead	NY	house	NY18	Maloney	dem	0.5024793388429752
412	2016-11-04T17:41:31.446Z	lead	NY	house	NY25	Slaughter	dem	0.2937420178799489
413	2016-11-04T17:41:31.446Z	lead	NY	house	NY07	Velazquez	dem	0.26004228329809725
414	2016-11-04T17:41:31.446Z	lead	OH	house	OH08	Fought	dem	0.5888689407540395
415	2016-11-04T17:41:31.446Z	lead	WV	house	WV03	Detch	dem	0.25326797385620914
416	2016-11-04T17:41:31.446Z	lead	NY	house	NY11	Donovan	gop	0.40271493212669685
417	2016-11-04T17:41:31.446Z	lead	TN	house	TN01	Roe	gop	0.3640552995391705
418	2016-11-04T17:41:31.446Z	lead	TN	house	TN04	DesJarlais	gop	0.32916666666666666
419	2016-11-04T17:41:31.446Z	lead	TN	house	TN07	Blackburn	gop	0.5338078291814946
420	2016-11-04T17:41:31.446Z	lead	TN	house	TN08	Kustoff	gop	0.3117408906882591
421	2016-11-04T17:41:53.488Z	lead	MA	president	MA	Trump	gop	0.5342843994477681
422	2016-11-04T17:41:53.488Z	lead	CT	house	CT01	Larson	dem	0.6074074074074074
423	2016-11-04T17:41:53.488Z	lead	MA	house	MA01	Neal	dem	0.5270758122743683
424	2016-11-04T17:41:53.488Z	lead	MA	house	MA03	Tsongas	dem	0.5822222222222222
425	2016-11-04T17:41:53.488Z	lead	MA	house	MA04	Kennedy	dem	0.5136363636363637
426	2016-11-04T17:41:53.488Z	lead	CT	house	CT04	Shaban	gop	0.5882352941176471
427	2016-11-04T17:42:14.507Z	lead	AL	house	AL03	Rogers	gop	0.5415384615384615
428	2016-11-04T17:42:57.244Z	lead	SC	senate	SCS3	Dixon	dem	0.2716711349419124
429	2016-11-04T17:42:57.244Z	lead	AZ	senate	AZS3	McCain	gop	0.5650102110279102
430	2016-11-04T17:42:57.244Z	lead	MO	house	MO01	Clay	dem	0.34210526315789475
431	2016-11-04T17:42:57.244Z	lead	TX	house	TX30	Johnson	dem	0.6023622047244095
432	2016-11-04T17:42:57.244Z	lead	TX	house	TX33	Veasey	dem	0.5074626865671642
433	2016-11-04T17:42:57.244Z	lead	SC	house	SC03	Duncan	gop	0.28106508875739644
434	2016-11-04T17:42:57.244Z	lead	TX	house	TX13	Thornberry	gop	0.3902439024390244
435	2016-11-04T17:42:57.244Z	lead	TX	house	TX17	Flores	gop	0.3157894736842105
436	2016-11-04T17:42:57.244Z	lead	TX	house	TX19	Arrington	gop	0.27722772277227725
437	2016-11-04T17:42:57.244Z	lead	TX	house	TX24	Marchant	gop	0.4375
438	2016-11-04T17:42:57.244Z	lead	TX	house	TX32	Sessions	gop	0.5274725274725275
439	2016-11-04T17:42:57.244Z	lead	TX	house	TX05	Hensarling	gop	0.4177215189873418
440	2016-11-04T17:43:19.677Z	lead	ID	president	ID	Trump	gop	0.34303534303534305
441	2016-11-04T17:43:19.677Z	lead	ID	senate	IDS3	Crapo	gop	0.26195426195426197
442	2016-11-04T17:43:19.677Z	lead	ID	house	ID01	Labrador	gop	0.35
443	2016-11-04T17:43:19.677Z	lead	NC	house	NC03	Jones	gop	0.3008474576271186
444	2016-11-04T17:43:19.677Z	lead	NC	house	NC05	Foxx	gop	0.42585551330798477
445	2016-11-04T17:43:40.768Z	lead	IL	president	IL	Trump	gop	0.2709159397303727
446	2016-11-04T17:43:40.768Z	lead	IL	senate	ILS3	Kirk	gop	0.278152260111023
447	2016-11-04T17:43:40.768Z	lead	LA	senate	LAS3	Kennedy	gop	0.25076844262295084
448	2016-11-04T17:43:40.768Z	lead	IN	house	IN07	Carson	dem	0.33698030634573306
449	2016-11-04T17:43:40.768Z	lead	IL	house	IL13	Davis	gop	0.25662251655629137
450	2016-11-04T17:43:40.768Z	lead	IL	house	IL06	Roskam	gop	0.2540453074433657
451	2016-11-04T17:43:40.768Z	lead	IL	house	IL08	DiCianni	gop	0.2817204301075269
452	2016-11-04T17:43:40.768Z	lead	MD	house	MD01	Harris	gop	0.6632653061224489
453	2016-11-04T17:43:40.768Z	lead	NV	house	NV03	Tarkanian	gop	0.4602409638554217
454	2016-11-04T17:43:40.768Z	lead	NV	house	NV04	Hardy	gop	0.44025157232704404
455	2016-11-04T17:44:03.252Z	lead	KS	president	KS	Trump	gop	0.5297636001139276
456	2016-11-04T17:44:03.252Z	lead	UT	senate	UTS3	Snow	dem	0.3464317976513098
457	2016-11-04T17:44:03.252Z	lead	KS	senate	KSS3	Moran	gop	0.5061236115066933
458	2016-11-04T17:44:03.252Z	lead	GA	house	GA02	Bishop	dem	0.5112107623318386
459	2016-11-04T17:44:03.252Z	lead	MT	house	MT01	Juneau	dem	0.260932944606414
460	2016-11-04T17:44:03.252Z	lead	UT	house	UT03	Tryon	dem	0.2569444444444444
461	2016-11-04T17:44:03.252Z	lead	UT	house	UT04	Owens	dem	0.2640449438202247
462	2016-11-04T17:44:03.252Z	lead	CA	house	CA20	Lucius	gop	0.5531914893617021
463	2016-11-04T17:44:03.252Z	lead	CA	house	CA49	Issa	gop	0.5009784735812133
464	2016-11-04T17:44:03.252Z	lead	GA	house	GA08	Scott	gop	0.5687203791469194
465	2016-11-04T17:44:03.252Z	lead	KS	house	KS01	Marshall	gop	0.5291479820627802
466	2016-11-04T17:44:03.252Z	lead	MS	house	MS03	Harper	gop	0.5598455598455598
470	2016-11-04T17:44:25.999Z	win	AZ	house	AZ07	Gallego	dem	0.8761904761904762
471	2016-11-04T17:44:25.999Z	win	AZ	house	AZ09	Sinema	dem	0.8085106382978723
496	2016-11-04T17:44:25.999Z	win	AZ	house	AZ05	Biggs	gop	0.6194690265486725
497	2016-11-04T17:44:25.999Z	win	AZ	house	AZ06	Schweikert	gop	0.8846153846153846
471	2016-11-04T17:44:25.999Z	lead	WY	president	WY	Clinton	dem	0.3941908713692946
472	2016-11-04T17:44:25.999Z	lead	ND	president	ND	Trump	gop	0.5486111111111112
473	2016-11-04T17:44:25.999Z	lead	WA	senate	WAS3	Murray	dem	0.2685
474	2016-11-04T17:44:25.999Z	lead	ND	senate	NDS3	Hoeven	gop	0.5486111111111112
475	2016-11-04T17:44:25.999Z	lead	VA	house	VA03	Scott	dem	0.4225352112676056
476	2016-11-04T17:44:25.999Z	lead	WY	house	WY01	Greene	dem	0.3941908713692946
477	2016-11-04T17:44:25.999Z	lead	NJ	house	NJ04	Smith	gop	0.6705426356589147
478	2016-11-04T17:44:25.999Z	lead	ND	house	ND01	Cramer	gop	0.5486111111111112
479	2016-11-04T17:44:25.999Z	lead	VA	house	VA07	Brat	gop	0.4329004329004329
480	2016-11-04T17:44:47.704Z	lead	CT	president	CT	Clinton	dem	0.5235378031383737
481	2016-11-04T17:44:47.704Z	lead	CT	senate	CTS3	Blumenthal	dem	0.5235378031383737
482	2016-11-04T17:44:47.704Z	lead	CT	house	CT05	Esty	dem	0.5422535211267606
483	2016-11-04T17:44:47.704Z	lead	FL	house	FL02	Dartland	dem	0.2672955974842767
484	2016-11-04T17:44:47.704Z	lead	NY	house	NY10	Nadler	dem	0.25047801147227533
485	2016-11-04T17:44:47.704Z	lead	FL	house	FL12	Bilirakis	gop	0.25842696629213485
486	2016-11-04T17:44:47.704Z	lead	FL	house	FL13	Jolly	gop	0.5690376569037657
487	2016-11-04T17:44:47.704Z	lead	FL	house	FL07	Mica	gop	0.6153846153846154
488	2016-11-04T17:44:47.704Z	lead	NY	house	NY19	Faso	gop	0.3469055374592834
489	2016-11-04T17:44:47.704Z	lead	NY	house	NY23	Reed	gop	0.31448763250883394
490	2016-11-04T17:44:47.704Z	lead	OH	house	OH10	Turner	gop	0.3958333333333333
491	2016-11-04T17:44:47.704Z	lead	OH	house	OH14	Joyce	gop	0.288135593220339
492	2016-11-04T17:44:47.704Z	lead	OH	house	OH06	Johnson	gop	0.3485714285714286
493	2016-11-04T17:44:47.704Z	lead	WV	house	WV02	Mooney	gop	0.5117540687160941
494	2016-11-04T17:45:08.313Z	lead	AL	senate	ALS3	Shelby	gop	0.2942109436954798
495	2016-11-04T17:45:08.313Z	lead	MA	house	MA08	Lynch	dem	0.524
496	2016-11-04T17:45:08.313Z	lead	CO	house	CO02	Morse	gop	0.593939393939394
497	2016-11-04T17:45:08.313Z	lead	CO	house	CO07	Athanasopoulos	gop	0.6104651162790697
498	2016-11-04T17:46:13.402Z	lead	PA	house	PA17	Cartwright	dem	0.5159090909090909
499	2016-11-04T17:46:13.402Z	lead	AZ	house	AZ02	McSally	gop	0.5824742268041238
500	2016-11-04T17:46:13.402Z	lead	AR	house	AR04	Westerman	gop	0.2547486033519553
501	2016-11-04T17:46:13.402Z	lead	PA	house	PA02	Jones	gop	0.25634824667472794
502	2016-11-04T17:46:13.402Z	lead	PA	house	PA05	Thompson	gop	0.5391459074733096
503	2016-11-04T17:46:13.402Z	lead	TX	house	TX14	Weber	gop	0.7017543859649122
504	2016-11-04T17:46:13.402Z	lead	TX	house	TX22	Olson	gop	0.7246376811594203
505	2016-11-04T17:46:13.402Z	lead	TX	house	TX25	Williams	gop	0.2531328320802005
506	2016-11-04T17:46:36.253Z	lead	MD	house	MD06	Delaney	dem	0.4788135593220339
507	2016-11-04T17:46:36.253Z	lead	MD	house	MD08	Cox	gop	0.47549019607843135
508	2016-11-04T17:47:05.733Z	start	ME					null
509	2016-11-04T17:47:05.733Z	lead	NE	president	NE	Clinton	dem	0.5225669957686883
510	2016-11-04T17:47:05.733Z	lead	NE	president	NE1	Clinton	dem	0.5225669957686883
511	2016-11-04T17:47:05.733Z	lead	NE	president	NE2	Clinton	dem	0.5225669957686883
512	2016-11-04T17:47:05.733Z	lead	NE	president	NE3	Clinton	dem	0.5225669957686883
513	2016-11-04T17:47:05.733Z	lead	OK	president	OK	Trump	gop	0.5255623721881391
514	2016-11-04T17:47:05.733Z	lead	OR	senate	ORS3	Callahan	gop	0.2509307520476545
515	2016-11-04T17:47:05.733Z	lead	LA	house	LA01	Swider	dem	0.3179297597042514
516	2016-11-04T17:47:05.733Z	lead	LA	house	LA06	Sampson	dem	0.2667844522968198
517	2016-11-04T17:47:05.733Z	lead	MO	house	MO05	Cleaver	dem	0.4297520661157025
518	2016-11-04T17:47:05.733Z	lead	NE	house	NE02	Ashford	dem	0.6332046332046332
519	2016-11-04T17:47:05.733Z	lead	UT	house	UT02	Albarran	dem	0.5255474452554745
520	2016-11-04T17:47:05.733Z	lead	UT	house	UT04	Owens	dem	0.5187265917602997
521	2016-11-04T17:47:05.733Z	lead	WI	house	WI08	Nelson	dem	0.37772397094430993
522	2016-11-04T17:47:05.733Z	lead	MI	house	MI10	Mitchell	gop	0.6371951219512195
523	2016-11-04T17:47:05.733Z	lead	MS	house	MS04	Palazzo	gop	0.6145251396648045
524	2016-11-04T17:47:05.733Z	lead	NE	house	NE01	Fortenberry	gop	0.6260683760683761
525	2016-11-04T17:47:05.733Z	lead	OK	house	OK03	Lucas	gop	0.5291666666666667
526	2016-11-04T17:47:05.733Z	lead	OK	house	OK04	Cole	gop	0.5444126074498568
527	2016-11-04T17:47:05.733Z	lead	WI	house	WI07	Duffy	gop	0.5104602510460251
528	2016-11-04T17:47:28.069Z	lead	MN	president	MN	Trump	gop	0.2808252427184466
529	2016-11-04T17:47:28.069Z	lead	CA	house	CA06	Matsui	dem	0.2820037105751391
530	2016-11-04T17:47:28.069Z	lead	GA	house	GA04	Johnson	dem	0.44047619047619047
531	2016-11-04T17:47:28.069Z	lead	WA	house	WA02	Larsen	dem	0.38071065989847713
532	2016-11-04T17:47:28.069Z	lead	CA	house	CA04	McClintock	gop	0.4943019943019943
533	2016-11-04T17:47:28.069Z	lead	GA	house	GA03	Ferguson	gop	0.2708333333333333
534	2016-11-04T17:47:28.069Z	lead	VA	house	VA05	Garrett	gop	0.2774390243902439
535	2016-11-04T17:47:28.069Z	lead	VA	house	VA06	Goodlatte	gop	0.5450819672131147
536	2016-11-04T17:47:28.069Z	lead	WA	house	WA08	Reichert	gop	0.32338308457711445
537	2016-11-04T17:47:50.940Z	lead	NJ	president	NJ	Clinton	dem	0.5173496624273827
538	2016-11-04T17:47:50.940Z	lead	OH	senate	OHS3	Strickland	dem	0.25554180263305953
539	2016-11-04T17:47:50.940Z	lead	FL	senate	FLS3	Rubio	gop	0.25586975149957153
540	2016-11-04T17:47:50.940Z	lead	FL	house	FL20	Hastings	dem	0.5316901408450704
541	2016-11-04T17:47:50.940Z	lead	NJ	house	NJ01	Norcross	dem	0.6124763705103969
542	2016-11-04T17:47:50.940Z	lead	NY	house	NY16	Engel	dem	0.26151761517615174
543	2016-11-04T17:47:50.940Z	lead	NY	house	NY22	Myers	dem	0.2990990990990991
544	2016-11-04T17:47:50.940Z	lead	FL	house	FL06	DeSantis	gop	0.5957446808510638
545	2016-11-04T17:47:50.940Z	lead	NY	house	NY24	Katko	gop	0.6219312602291326
546	2016-11-04T17:48:12.476Z	lead	CT	house	CT02	Courtney	dem	0.5703703703703704
547	2016-11-04T17:48:12.476Z	lead	MA	house	MA03	Tsongas	dem	0.7555555555555555
548	2016-11-04T17:48:12.476Z	lead	TN	house	TN06	Black	gop	0.5057034220532319
549	2016-11-04T17:48:33.358Z	lead	AL	president	AL	Trump	gop	0.29460745440126884
550	2016-11-04T17:48:33.358Z	lead	CO	senate	COS3	Glenn	gop	0.5190789473684211
551	2016-11-04T17:49:16.601Z	lead	PA	house	PA14	Doyle	dem	0.6189376443418014
552	2016-11-04T17:49:16.601Z	lead	PA	house	PA08	Santarsiero	dem	0.7660818713450293
553	2016-11-04T17:49:16.601Z	lead	PA	house	PA12	Rothfus	gop	0.5126903553299492
554	2016-11-04T17:49:16.601Z	lead	PA	house	PA06	Costello	gop	0.315625
555	2016-11-04T17:49:38.992Z	lead	TX	president	TX	Clinton	dem	0.513193256779868
556	2016-11-04T17:49:38.992Z	lead	TX	house	TX18	Jackson Lee	dem	0.757201646090535
557	2016-11-04T17:49:38.992Z	lead	TX	house	TX30	Johnson	dem	0.7834645669291339
558	2016-11-04T17:49:38.992Z	lead	TX	house	TX34	Vela	dem	0.5
559	2016-11-04T17:49:38.992Z	lead	ID	house	ID01	Labrador	gop	0.5108695652173914
560	2016-11-04T17:49:38.992Z	lead	ID	house	ID02	Simpson	gop	0.300796812749004
561	2016-11-04T17:49:38.992Z	lead	IL	house	IL18	LaHood	gop	0.5077120822622108
562	2016-11-04T17:49:38.992Z	lead	TX	house	TX11	Conaway	gop	0.5
563	2016-11-04T17:49:38.992Z	lead	TX	house	TX12	Granger	gop	0.5243445692883895
564	2016-11-04T17:49:38.992Z	lead	TX	house	TX13	Thornberry	gop	0.5219512195121951
565	2016-11-04T17:49:38.992Z	lead	TX	house	TX02	Poe	gop	0.7911392405063291
566	2016-11-04T17:49:38.992Z	lead	TX	house	TX24	Marchant	gop	0.5078125
567	2016-11-04T17:49:38.992Z	lead	TX	house	TX27	Farenthold	gop	0.3301282051282051
568	2016-11-04T17:49:38.992Z	lead	TX	house	TX36	Babin	gop	0.762962962962963
569	2016-11-04T17:49:38.992Z	lead	TX	house	TX05	Hensarling	gop	0.6118143459915611
570	2016-11-04T17:49:38.992Z	lead	TX	house	TX06	Barton	gop	0.5258964143426295
571	2016-11-04T17:50:02.754Z	lead	MI	president	MI	Clinton	dem	0.5146997929606625
572	2016-11-04T17:50:02.754Z	lead	MO	president	MO	Clinton	dem	0.502005553841407
573	2016-11-04T17:50:02.754Z	lead	DE	president	DE	Trump	gop	1
574	2016-11-04T17:50:02.754Z	lead	IN	president	IN	Trump	gop	0.2837209302325581
575	2016-11-04T17:50:02.754Z	lead	IN	senate	INS3	Bayh	dem	0.28055813953488373
576	2016-11-04T17:50:02.754Z	lead	MD	senate	MDS3	Van Hollen	dem	0.5032679738562091
577	2016-11-04T17:50:02.754Z	lead	OK	senate	OKS3	Lankford	gop	0.5040899795501023
578	2016-11-04T17:50:02.754Z	lead	IN	house	IN01	Visclosky	dem	0.34433285509325684
579	2016-11-04T17:50:02.754Z	lead	MI	house	MI01	Johnson	dem	0.5702970297029702
580	2016-11-04T17:50:02.754Z	lead	MI	house	MI06	Clements	dem	0.515358361774744
581	2016-11-04T17:50:02.754Z	lead	MI	house	MI07	Driskell	dem	0.34294871794871795
582	2016-11-04T17:50:02.754Z	lead	OR	house	OR02	Crary	dem	0.5102564102564102
583	2016-11-04T17:50:02.754Z	lead	DE	house	DE01	Reigle	gop	1
584	2016-11-04T17:50:02.754Z	lead	IN	house	IN06	Messer	gop	0.5370675453047776
585	2016-11-04T17:50:02.754Z	lead	IA	house	IA01	Blum	gop	0.5871559633027523
586	2016-11-04T17:50:02.754Z	lead	IA	house	IA03	Young	gop	0.33248081841432225
587	2016-11-04T17:50:02.754Z	lead	IA	house	IA04	King	gop	0.5814393939393939
588	2016-11-04T17:50:02.754Z	lead	KS	house	KS02	Jenkins	gop	0.5233441910966341
589	2016-11-04T17:50:02.754Z	lead	MD	house	MD01	Harris	gop	0.7755102040816326
590	2016-11-04T17:50:02.754Z	lead	MO	house	MO02	Wagner	gop	0.6777777777777778
591	2016-11-04T17:50:02.754Z	lead	MO	house	MO03	Luetkemeyer	gop	0.5602409638554217
592	2016-11-04T17:50:02.754Z	lead	MO	house	MO04	Hartzler	gop	0.6183206106870229
593	2016-11-04T17:50:02.754Z	lead	MO	house	MO08	Smith	gop	0.5127659574468085
594	2016-11-04T17:50:02.754Z	lead	NC	house	NC08	Hudson	gop	0.3058252427184466
595	2016-11-04T17:50:25.796Z	lead	UT	president	UT	Trump	gop	0.502710027100271
596	2016-11-04T17:50:25.796Z	lead	WA	president	WA	Trump	gop	0.2795
597	2016-11-04T17:50:25.796Z	lead	CA	house	CA07	Bera	dem	0.5169230769230769
598	2016-11-04T17:50:25.796Z	lead	CA	house	CA23	McCarthy	gop	0.8441558441558441
599	2016-11-04T17:50:25.796Z	lead	VA	house	VA10	Comstock	gop	0.4951923076923077
600	2016-11-04T17:50:47.427Z	lead	MN	house	MN01	Walz	dem	0.5322812051649928
601	2016-11-04T17:50:47.427Z	lead	MN	house	MN07	Peterson	dem	0.32505643340857787
602	2016-11-04T17:50:47.427Z	lead	NJ	house	NJ10	Payne Jr.	dem	0.2595281306715064
603	2016-11-04T17:50:47.427Z	lead	NJ	house	NJ12	Watson Coleman	dem	0.35315985130111527
604	2016-11-04T17:50:47.427Z	lead	NJ	house	NJ08	Sires	dem	0.5440180586907449
605	2016-11-04T17:50:47.427Z	lead	KY	house	KY06	Barr	gop	0.310126582278481
